city,city_development_index,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,target,gender_female,gender_male,gender_missing,gender_other,major_arts,major_business,major_humanities,major_missing,major_noMajor,major_other,major_STEM,experience_type
7,0.647,1,3,2,10,6,1,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
136,0.897,0,1,3,4,9,1,25,0,0,0,1,0,0,0,0,0,0,0,1,5.0
50,0.8959999999999999,0,3,2,21,9,5,26,0,0,1,0,0,0,0,0,0,0,0,1,1.0
67,0.855,1,3,4,10,8,1,145,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,17,5,1,70,0,0,1,0,0,0,0,0,0,0,0,1,2.0
75,0.939,1,3,3,21,1,5,102,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,5,6,1,168,1,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,21,5,5,83,0,0,1,0,0,0,0,0,0,0,0,1,1.0
173,0.878,1,3,2,13,1,3,28,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,21,9,5,7,0,0,1,0,0,0,1,0,0,0,0,0,1.0
160,0.92,1,1,4,4,7,1,108,0,0,0,1,0,0,0,0,1,0,0,0,5.0
67,0.855,1,3,2,17,9,1,9,0,0,1,0,0,0,0,0,0,0,0,1,2.0
73,0.754,0,3,4,2,8,1,37,0,0,0,1,0,0,0,0,1,0,0,0,6.0
67,0.855,1,3,2,6,1,3,37,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,6,1,3,170,0,0,1,0,0,0,0,0,0,0,0,1,5.0
114,0.926,1,3,3,5,6,1,18,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,14,5,0,147,0,1,0,0,0,0,0,0,0,0,0,1,3.0
114,0.926,0,1,2,8,7,5,9,1,0,0,1,0,0,0,0,0,0,0,1,4.0
160,0.92,0,1,3,7,5,1,157,0,0,0,1,0,0,0,0,0,0,0,1,4.0
21,0.624,1,1,3,0,5,0,284,1,0,1,0,0,0,0,0,0,0,0,1,7.0
21,0.624,0,1,3,6,9,1,34,1,0,1,0,0,0,0,0,0,0,0,1,5.0
73,0.754,1,3,5,3,9,0,109,0,0,0,1,0,0,0,0,1,0,0,0,6.0
114,0.926,0,1,3,9,8,1,56,0,1,0,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,3,9,0,92,0,0,1,0,0,0,0,0,1,0,0,0,6.0
21,0.624,1,3,3,3,9,0,180,1,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,2,2,4,5,1,3,0,0,0,1,0,0,0,0,0,0,1,0,5.0
105,0.794,1,3,4,9,6,5,104,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,4,3,4,23,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,3,3,2,9,0,8,0,0,0,1,0,0,0,0,0,0,0,1,6.0
71,0.884,1,3,3,15,6,3,86,1,0,0,1,0,0,0,0,0,0,0,1,3.0
160,0.92,0,3,3,13,8,5,34,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,4,11,1,5,42,0,0,1,0,0,0,0,0,1,0,0,0,3.0
114,0.926,1,2,3,9,1,2,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
90,0.698,0,3,3,4,9,0,23,1,0,0,1,0,0,0,0,0,0,0,1,5.0
21,0.624,1,3,2,8,6,1,18,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,2,21,7,5,7,0,0,1,0,0,0,0,0,0,0,0,1,1.0
14,0.698,1,3,3,2,5,1,10,0,0,1,0,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,2,13,5,2,328,0,0,1,0,0,0,0,0,0,0,0,1,3.0
23,0.899,1,1,3,15,1,2,6,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,1,3,0,6,1,53,0,0,1,0,0,0,0,0,0,0,0,1,7.0
173,0.878,1,3,3,21,9,4,60,1,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,8,7,4,77,0,0,0,1,0,0,0,0,0,0,0,1,4.0
16,0.91,0,3,4,10,9,1,51,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,0,1,3,0,9,3,37,1,1,0,0,0,0,0,1,0,0,0,0,7.0
103,0.92,0,1,4,4,4,1,21,0,0,0,1,0,0,0,0,1,0,0,0,5.0
11,0.55,1,2,3,16,6,2,146,1,0,0,1,0,0,0,0,1,0,0,0,2.0
114,0.926,0,3,3,14,9,1,24,1,0,1,0,0,0,0,1,0,0,0,0,3.0
103,0.92,0,3,3,2,4,1,78,1,0,0,1,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,4,21,9,1,40,0,0,1,0,0,0,0,0,1,0,0,0,1.0
11,0.55,1,3,3,6,7,3,56,1,0,0,1,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,3,21,1,4,57,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,2,7,9,1,102,0,0,0,1,0,0,0,0,0,0,0,1,4.0
99,0.915,1,3,2,9,1,2,68,1,0,1,0,0,0,0,0,0,0,0,1,4.0
138,0.836,1,3,3,13,6,3,20,0,0,1,0,0,0,0,0,0,0,0,1,3.0
23,0.899,1,3,3,21,3,5,94,0,0,0,1,0,0,0,0,0,0,0,1,1.0
160,0.92,0,1,3,10,4,1,50,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,1,3,3,9,9,3,38,0,0,1,0,0,0,0,0,0,0,0,1,4.0
61,0.913,1,1,3,13,6,1,42,0,0,0,1,0,0,0,0,0,0,0,1,3.0
40,0.7759999999999999,0,1,3,1,5,1,34,0,1,0,0,0,0,0,0,0,0,1,0,6.0
103,0.92,1,3,3,21,7,2,8,0,0,0,1,0,0,0,0,0,0,0,1,1.0
103,0.92,1,1,2,6,6,2,28,0,0,0,1,0,0,0,0,0,0,0,1,5.0
65,0.802,1,3,3,15,4,5,10,0,0,1,0,0,0,0,0,0,0,0,1,3.0
10,0.895,0,3,2,14,6,5,74,0,0,0,1,0,0,0,0,0,0,0,1,3.0
75,0.939,1,3,3,21,6,1,15,0,0,1,0,0,0,0,0,1,0,0,0,1.0
23,0.899,1,3,3,21,1,5,7,1,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,1,2,3,7,1,11,1,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,0,3,3,5,1,0,28,1,0,1,0,0,0,0,0,0,0,0,1,5.0
36,0.893,1,3,3,21,5,5,25,0,0,1,0,0,0,1,0,0,0,0,0,1.0
145,0.555,1,3,3,6,5,2,70,1,0,1,0,0,0,0,1,0,0,0,0,5.0
136,0.897,1,3,3,17,4,1,18,0,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,4,6,4,0,23,0,1,0,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,2,21,3,3,86,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,1,2,2,3,1,34,1,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,3,3,21,1,5,50,0,0,0,1,0,0,0,0,1,0,0,0,1.0
21,0.624,0,1,4,7,9,0,46,1,0,0,1,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,5,21,8,2,35,0,0,1,0,0,0,0,0,1,0,0,0,1.0
103,0.92,0,1,2,10,5,5,104,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,21,8,5,69,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,2,14,3,1,47,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,4,10,9,0,26,0,0,1,0,0,0,0,0,1,0,0,0,4.0
114,0.926,0,3,3,21,9,0,162,0,0,0,1,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,12,5,5,45,0,0,1,0,0,0,0,0,0,0,0,1,3.0
159,0.843,1,3,2,18,1,4,7,0,0,1,0,0,0,0,0,0,0,0,1,2.0
28,0.939,0,3,4,4,6,2,12,0,0,0,0,1,0,0,0,1,0,0,0,5.0
103,0.92,1,3,3,21,5,3,11,1,0,1,0,0,0,0,1,0,0,0,0,1.0
126,0.479,1,3,5,19,9,0,62,1,0,0,1,0,0,0,0,1,0,0,0,2.0
114,0.926,1,1,3,9,2,1,37,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,12,7,4,50,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,14,4,1,224,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,2,5,4,2,62,0,0,0,1,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,2,2,5,1,20,0,1,0,0,0,0,0,1,0,0,0,0,6.0
36,0.893,1,2,4,5,8,1,23,0,0,0,1,0,0,0,0,1,0,0,0,5.0
7,0.647,1,1,2,4,9,1,26,1,0,0,1,0,0,0,0,0,0,0,1,5.0
21,0.624,0,1,4,3,9,0,58,0,0,0,1,0,0,0,0,1,0,0,0,6.0
116,0.743,1,1,4,2,5,1,108,0,0,0,1,0,0,0,0,1,0,0,0,6.0
136,0.897,1,3,2,9,8,3,28,0,1,0,0,0,1,0,0,0,0,0,0,4.0
21,0.624,1,3,3,8,2,1,57,1,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,1,3,10,1,5,39,0,0,1,0,0,0,0,0,0,0,0,1,4.0
97,0.925,0,3,2,1,4,0,13,0,0,0,1,0,0,0,1,0,0,0,0,6.0
114,0.926,1,3,2,7,6,2,83,0,1,0,0,0,0,0,0,0,0,1,0,4.0
103,0.92,1,2,3,16,1,5,90,0,0,1,0,0,0,0,0,0,0,0,1,2.0
74,0.579,0,3,2,2,5,2,32,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,1,2,3,10,1,1,55,0,0,1,0,0,0,0,0,0,0,0,1,4.0
100,0.887,1,3,2,13,6,2,83,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,3,3,5,7,1,92,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,3,5,1,74,0,0,1,0,0,0,0,0,0,0,1,0,6.0
103,0.92,0,1,3,9,9,5,46,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,14,5,1,11,0,0,1,0,0,0,0,0,0,0,0,1,3.0
24,0.698,1,3,5,4,9,1,13,0,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,1,3,2,9,2,1,216,0,1,0,0,0,0,0,0,0,0,0,1,4.0
23,0.899,1,3,3,16,4,4,50,0,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,2,21,3,2,59,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,2,21,9,1,15,0,0,1,0,0,0,0,1,0,0,0,0,1.0
21,0.624,0,3,2,2,9,1,7,0,1,0,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,2,0,5,2,22,1,0,0,1,0,0,0,0,0,0,0,1,7.0
103,0.92,0,3,5,6,9,0,56,0,0,1,0,0,0,0,0,1,0,0,0,5.0
159,0.843,0,1,2,15,9,0,12,0,0,1,0,0,0,0,0,0,0,0,1,3.0
89,0.925,1,3,3,5,4,1,75,0,1,0,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,16,1,3,12,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,2,13,4,5,182,0,0,0,1,0,0,0,1,0,0,0,0,3.0
103,0.92,1,3,3,9,5,2,75,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,21,5,5,29,0,0,1,0,0,0,0,0,0,0,0,1,1.0
121,0.7809999999999999,1,3,2,7,1,1,21,0,1,0,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,2,6,2,5,0,0,1,0,0,0,0,0,0,0,0,1,6.0
136,0.897,1,3,2,9,9,1,4,0,0,1,0,0,0,0,0,0,0,0,1,4.0
136,0.897,1,3,2,9,5,1,46,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,3,0,5,1,17,1,0,1,0,0,0,0,0,0,0,0,1,7.0
105,0.794,1,2,3,5,3,1,65,0,1,0,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,1,3,9,5,1,52,0,0,1,0,0,0,0,0,0,0,0,1,4.0
102,0.804,1,3,3,17,9,1,75,0,0,1,0,0,0,0,0,0,0,0,1,2.0
73,0.754,0,3,3,0,9,0,7,0,0,0,0,1,0,0,0,0,0,0,1,7.0
103,0.92,1,3,3,4,6,1,42,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,3,2,9,1,12,0,0,1,0,0,0,0,0,0,0,0,1,6.0
102,0.804,1,1,2,7,1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,4.0
75,0.939,1,3,3,9,9,1,40,0,0,1,0,0,0,0,0,0,0,0,1,4.0
24,0.698,0,3,4,8,9,0,63,0,0,0,1,0,0,0,0,1,0,0,0,4.0
50,0.8959999999999999,0,3,3,21,9,0,10,0,0,0,1,0,0,0,0,0,0,0,1,1.0
73,0.754,0,1,3,5,9,0,46,0,0,0,1,0,0,0,0,0,0,0,1,5.0
114,0.926,0,3,1,21,1,1,18,0,0,1,0,0,0,0,0,0,0,0,1,1.0
160,0.92,0,1,4,7,5,1,55,0,0,1,0,0,0,0,0,1,0,0,0,4.0
173,0.878,1,2,5,8,9,1,4,0,0,1,0,0,0,0,0,1,0,0,0,4.0
114,0.926,0,2,3,7,5,1,324,1,0,1,0,0,0,0,0,0,0,0,1,4.0
162,0.767,1,3,3,4,6,1,26,0,0,1,0,0,0,0,0,0,0,0,1,5.0
149,0.6890000000000001,1,3,3,16,7,5,140,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,0,3,1,21,9,5,158,0,0,1,0,0,0,0,1,0,0,0,0,1.0
21,0.624,1,1,3,6,5,0,6,1,0,0,1,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,2,2,5,1,80,1,0,0,1,0,0,0,0,0,0,0,1,6.0
19,0.682,0,1,4,2,9,0,260,0,0,0,1,0,0,0,0,1,0,0,0,6.0
103,0.92,0,3,3,20,6,5,7,0,0,1,0,0,0,0,0,0,0,0,1,2.0
136,0.897,0,3,4,0,6,1,64,0,0,1,0,0,0,0,0,1,0,0,0,7.0
103,0.92,0,3,4,3,9,0,22,0,0,1,0,0,0,0,0,1,0,0,0,6.0
21,0.624,1,1,2,1,6,1,22,0,0,1,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,1,2,3,6,2,34,0,0,0,1,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,10,6,0,44,1,0,1,0,0,0,0,0,0,0,0,1,4.0
44,0.725,0,1,3,3,9,1,50,0,0,1,0,0,0,0,0,0,0,0,1,6.0
160,0.92,1,3,3,9,5,5,78,0,0,1,0,0,0,0,0,0,0,0,1,4.0
136,0.897,1,3,2,11,6,2,12,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,2,3,7,1,3,28,0,0,1,0,0,0,0,0,0,0,0,1,4.0
36,0.893,1,3,2,10,3,5,222,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,3,2,9,6,5,13,0,0,1,0,0,0,0,0,0,0,0,1,4.0
30,0.698,1,3,3,8,5,3,7,0,0,0,1,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,10,1,3,33,0,0,1,0,0,0,0,0,0,0,0,1,4.0
149,0.6890000000000001,0,3,3,5,8,1,61,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,5,12,9,1,78,0,0,1,0,0,0,0,0,1,0,0,0,3.0
104,0.924,1,3,3,12,8,0,50,0,0,1,0,0,1,0,0,0,0,0,0,3.0
103,0.92,1,3,3,21,5,5,49,0,0,1,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,21,6,5,51,0,0,0,1,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,21,6,1,82,0,0,1,0,0,0,0,0,1,0,0,0,1.0
16,0.91,0,1,3,8,5,1,74,0,0,1,0,0,0,0,0,0,0,0,1,4.0
75,0.939,0,2,3,2,9,0,36,0,0,0,1,0,0,0,0,0,0,0,1,6.0
71,0.884,1,3,3,5,1,1,7,0,0,1,0,0,0,0,0,0,0,0,1,5.0
11,0.55,1,1,3,2,9,1,65,1,0,1,0,0,0,0,0,0,0,0,1,6.0
173,0.878,0,2,4,21,3,5,196,0,0,1,0,0,0,0,0,1,0,0,0,1.0
1,0.847,1,3,2,3,9,0,39,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,0,3,3,9,1,4,34,0,1,0,0,0,0,0,0,0,0,0,1,4.0
100,0.887,0,3,4,5,9,2,106,0,0,1,0,0,0,0,0,1,0,0,0,5.0
16,0.91,1,3,2,6,9,4,15,0,0,1,0,0,0,0,0,0,0,0,1,5.0
27,0.848,1,3,3,7,6,0,86,0,0,1,0,0,0,0,0,0,0,0,1,4.0
80,0.847,0,3,3,20,1,0,9,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,13,6,1,84,0,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,0,1,4,7,9,2,25,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,10,9,2,4,0,0,0,1,0,0,0,0,0,0,0,1,4.0
114,0.926,1,3,2,21,1,1,140,0,1,0,0,0,0,0,0,0,0,0,1,1.0
114,0.926,1,3,3,15,9,5,14,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,2,3,7,3,5,22,0,0,1,0,0,0,0,0,0,1,0,0,4.0
136,0.897,1,3,2,14,5,1,83,0,0,1,0,0,0,0,0,0,0,0,1,3.0
75,0.939,0,3,3,17,9,5,194,0,0,0,1,0,0,0,0,0,0,0,1,2.0
21,0.624,1,3,3,10,5,2,12,0,0,1,0,0,0,0,0,1,0,0,0,4.0
103,0.92,1,3,3,21,9,2,110,1,0,0,1,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,4,2,1,70,0,0,1,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,1,3,4,6,1,105,0,0,0,1,0,0,0,0,0,0,0,1,5.0
150,0.698,1,3,1,21,9,1,9,1,0,0,0,1,0,0,1,0,0,0,0,1.0
138,0.836,0,2,4,21,6,2,108,0,0,1,0,0,0,0,0,1,0,0,0,1.0
73,0.754,0,3,1,21,1,5,26,0,0,1,0,0,0,0,0,0,0,0,1,1.0
16,0.91,1,3,3,5,6,1,70,0,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,3,17,9,2,52,0,0,1,0,0,0,0,0,0,0,0,1,2.0
160,0.92,0,2,3,6,1,3,55,0,0,1,0,0,0,0,0,0,0,1,0,5.0
123,0.738,1,1,3,3,5,1,55,1,0,1,0,0,0,0,0,0,0,0,1,6.0
114,0.926,0,3,3,21,9,2,27,0,0,0,1,0,0,0,0,1,0,0,0,1.0
159,0.843,0,1,5,8,9,1,162,0,0,1,0,0,0,0,0,1,0,0,0,4.0
13,0.8270000000000001,1,3,2,13,3,0,15,0,0,1,0,0,0,0,0,0,0,0,1,3.0
136,0.897,1,3,2,16,9,1,80,0,0,1,0,0,0,0,0,0,0,0,1,2.0
103,0.92,1,3,3,19,5,2,48,0,0,1,0,0,0,0,0,0,0,0,1,2.0
75,0.939,1,3,3,16,6,1,139,0,0,1,0,0,0,0,0,0,0,0,1,2.0
114,0.926,0,1,3,10,9,1,70,0,0,1,0,0,0,0,0,0,0,0,1,4.0
67,0.855,1,3,3,14,5,1,56,0,0,0,1,0,0,0,0,0,0,0,1,3.0
21,0.624,0,3,3,2,7,0,59,1,1,0,0,0,0,0,0,0,0,0,1,6.0
21,0.624,1,3,3,7,9,1,63,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,6,3,1,106,0,0,1,0,0,0,0,0,0,0,0,1,5.0
77,0.83,1,3,3,15,7,2,16,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,14,5,2,64,0,1,0,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,3,6,5,1,51,0,0,1,0,0,0,0,0,1,0,0,0,5.0
21,0.624,0,3,3,2,6,0,83,0,0,1,0,0,0,0,0,0,1,0,0,6.0
21,0.624,1,3,3,5,1,1,21,1,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,1,3,2,9,1,19,1,0,1,0,0,0,0,0,0,0,0,1,6.0
57,0.866,0,3,1,9,5,5,53,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,21,9,4,146,1,0,0,1,0,0,0,0,0,0,0,1,1.0
100,0.887,1,3,4,0,6,1,59,0,0,1,0,0,0,0,0,1,0,0,0,7.0
114,0.926,0,2,2,16,3,5,101,0,0,1,0,0,0,0,0,0,0,0,1,2.0
101,0.5579999999999999,1,3,3,5,7,1,141,0,0,0,1,0,0,0,0,0,0,0,1,5.0
65,0.802,1,3,3,8,5,2,22,1,1,0,0,0,0,0,0,0,0,0,1,4.0
74,0.579,0,3,3,15,9,0,68,1,0,1,0,0,0,0,0,0,0,1,0,3.0
16,0.91,0,1,3,2,9,0,78,1,0,1,0,0,0,0,0,0,0,0,1,6.0
36,0.893,0,3,4,5,9,1,10,0,0,0,1,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,3,21,5,1,28,0,0,1,0,0,1,0,0,0,0,0,0,1.0
114,0.926,1,3,3,21,7,5,21,0,0,1,0,0,0,0,0,0,0,0,1,1.0
90,0.698,0,1,3,1,9,0,34,0,0,0,1,0,0,0,0,0,0,0,1,6.0
160,0.92,1,3,2,16,5,5,24,0,0,0,1,0,0,0,0,0,0,0,1,2.0
103,0.92,0,1,3,9,9,2,34,1,1,0,0,0,0,0,0,0,0,0,1,4.0
103,0.92,1,3,3,15,1,5,37,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,21,5,5,33,0,0,1,0,0,0,0,0,0,0,1,0,1.0
100,0.887,0,2,4,3,7,1,12,0,0,0,1,0,0,0,0,1,0,0,0,6.0
136,0.897,1,3,2,0,8,1,114,0,0,1,0,0,0,0,0,0,0,0,1,7.0
103,0.92,1,3,3,21,3,4,69,0,0,1,0,0,0,0,0,0,0,0,1,1.0
100,0.887,1,3,3,21,5,2,139,0,0,1,0,0,0,0,0,0,0,0,1,1.0
73,0.754,1,3,3,11,3,1,156,0,0,0,1,0,0,0,0,0,0,0,1,3.0
74,0.579,0,1,3,1,9,1,16,1,0,0,1,0,0,0,0,0,0,0,1,6.0
16,0.91,1,3,3,18,9,1,15,0,0,1,0,0,0,0,0,0,0,0,1,2.0
21,0.624,0,1,5,4,9,0,25,1,0,1,0,0,0,0,0,1,0,0,0,5.0
103,0.92,1,1,4,2,1,0,34,0,0,1,0,0,0,0,0,1,0,0,0,6.0
67,0.855,0,1,3,2,9,0,6,0,0,1,0,0,0,0,0,0,0,0,1,6.0
103,0.92,0,3,4,5,9,2,27,1,0,0,1,0,0,0,0,1,0,0,0,5.0
103,0.92,1,3,3,21,6,5,83,0,1,0,0,0,0,0,0,0,0,0,1,1.0
103,0.92,1,3,3,6,7,3,26,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,21,9,5,90,0,0,0,0,1,0,0,0,0,0,1,0,1.0
21,0.624,1,3,3,10,3,1,7,0,0,1,0,0,0,0,0,0,0,0,1,4.0
2,0.7879999999999999,1,3,4,21,5,1,56,0,0,1,0,0,0,0,0,1,0,0,0,1.0
160,0.92,1,3,3,21,9,1,80,1,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,1,2,5,6,2,23,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,5,3,9,0,11,0,0,1,0,0,0,0,0,1,0,0,0,6.0
103,0.92,1,3,3,6,6,1,11,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,3,17,1,1,48,0,0,1,0,0,0,0,0,0,0,0,1,2.0
16,0.91,1,3,3,21,5,1,10,0,0,1,0,0,0,1,0,0,0,0,0,1.0
114,0.926,0,1,2,9,6,2,2,0,0,1,0,0,0,0,0,0,0,0,1,4.0
36,0.893,1,3,3,12,6,4,11,0,0,1,0,0,0,0,0,1,0,0,0,3.0
91,0.691,1,3,3,7,9,1,96,0,0,1,0,0,0,0,0,0,0,0,1,4.0
16,0.91,0,1,3,1,9,1,6,1,0,0,1,0,0,0,0,0,0,0,1,6.0
103,0.92,0,1,3,7,9,2,10,0,0,1,0,0,0,0,0,0,0,0,1,4.0
27,0.848,1,3,3,12,9,1,36,1,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,1,1,3,6,6,3,56,1,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,0,3,3,9,9,2,56,1,0,1,0,0,0,0,0,0,1,0,0,4.0
103,0.92,1,3,2,21,9,5,32,1,0,1,0,0,0,0,1,0,0,0,0,1.0
23,0.899,0,2,3,4,9,0,18,1,0,1,0,0,0,0,0,0,0,0,1,5.0
16,0.91,1,3,2,9,7,2,324,0,0,1,0,0,0,0,0,0,0,0,1,4.0
104,0.924,1,3,3,7,4,2,184,0,0,1,0,0,0,0,0,0,0,0,1,4.0
103,0.92,0,1,2,19,9,4,36,0,0,0,1,0,0,0,0,0,0,0,1,2.0
67,0.855,1,1,3,2,8,1,49,0,1,0,0,0,0,0,0,0,0,0,1,6.0
10,0.895,1,3,2,15,6,1,56,0,0,0,1,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,21,7,5,98,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,3,3,12,6,1,6,0,0,1,0,0,0,0,0,0,0,0,1,3.0
146,0.735,0,3,3,15,9,5,18,1,0,1,0,0,0,0,0,0,0,0,1,3.0
21,0.624,0,2,3,5,6,1,32,0,1,0,0,0,0,0,0,0,0,0,1,5.0
21,0.624,1,1,3,1,3,1,58,1,0,1,0,0,0,0,0,0,0,0,1,6.0
10,0.895,0,1,3,6,7,2,73,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,1,3,2,21,5,1,21,0,0,1,0,0,0,0,0,0,0,0,1,1.0
23,0.899,1,1,2,13,4,1,20,0,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,5,7,1,56,0,0,1,0,0,0,0,0,0,0,0,1,5.0
103,0.92,0,3,3,21,2,5,6,0,0,1,0,0,0,0,0,0,0,0,1,1.0
21,0.624,1,1,3,2,7,1,4,1,1,0,0,0,0,0,0,0,0,0,1,6.0
75,0.939,1,3,3,13,1,1,54,1,0,1,0,0,0,0,0,0,0,0,1,3.0
103,0.92,1,3,3,7,5,1,57,0,0,1,0,0,0,0,0,0,0,0,1,4.0
114,0.926,1,2,2,21,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0
16,0.91,1,3,2,5,3,1,50,0,0,1,0,0,0,0,0,0,0,1,0,5.0
160,0.92,1,3,3,13,4,5,10,0,0,1,0,0,0,0,0,0,0,0,1,3.0
16,0.91,1,3,3,1,4,1,46,0,1,0,0,0,0,0,0,0,0,0,1,6.0
114,0.926,1,3,2,20,5,2,4,0,0,0,1,0,0,0,0,0,0,0,1,2.0
114,0.926,1,3,3,15,6,1,94,0,0,1,0,0,0,0,0,1,0,0,0,3.0
103,0.92,1,3,3,8,9,1,106,1,0,1,0,0,0,0,0,0,0,0,1,4.0
